latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,Average Dist. to All Other Fires (meters)
0.66348,-76.87158,315.94,1.11,1.05,2022-04-19 00:00:00,1836,A,67,6.1NRT,296.87,10.31,D,2605835.3919982384
4.85323,-71.33798,323.68,1.57,1.23,2022-04-19 00:00:00,1836,A,63,6.1NRT,296.08,18.22,D,2371243.4682712513
4.85131,-71.35192,337.5,1.56,1.23,2022-04-19 00:00:00,1836,A,87,6.1NRT,298.47,53.21,D,2371880.7536485465
5.17888,-71.87366,320.22,1.45,1.19,2022-04-19 00:00:00,1836,A,60,6.1NRT,288.2,10.83,D,2407105.9502813052
5.44943,-70.99897,328.59,1.69,1.28,2022-04-19 00:00:00,1836,A,57,6.1NRT,302.06,24.99,D,2370519.246226347
5.55648,-70.87884,322.87,1.74,1.29,2022-04-19 00:00:00,1836,A,66,6.1NRT,297.73,17.49,D,2367759.0773719144
5.55437,-70.89433,323.86,1.73,1.29,2022-04-19 00:00:00,1836,A,67,6.1NRT,298.87,19.7,D,2368442.4269780843
5.53982,-71.00154,326.55,1.7,1.28,2022-04-19 00:00:00,1836,A,55,6.1NRT,300.58,19.08,D,2373214.5658524274
7.07774,-65.62711,321.21,4.75,1.99,2022-04-19 00:00:00,1836,A,52,6.1NRT,291.83,114.47,D,2261240.6131668016
6.64588,-69.39729,323.48,2.36,1.48,2022-04-19 00:00:00,1836,A,50,6.1NRT,295.28,35.21,D,2334913.9026350193
7.07538,-65.63173,321.81,4.75,1.99,2022-04-19 00:00:00,1836,A,25,6.1NRT,291.65,110.03,D,2261180.1753947595
6.905,-69.78997,320.48,2.22,1.44,2022-04-19 00:00:00,1836,A,24,6.1NRT,291.62,21.03,D,2360867.499420778
7.28392,-69.88552,320.49,2.21,1.44,2022-04-19 00:00:00,1838,A,62,6.1NRT,281.02,38.44,D,2379816.0272460105
7.28166,-69.89043,321.7,2.21,1.44,2022-04-19 00:00:00,1838,A,51,6.1NRT,281.5,39.87,D,2379951.0446030186
7.22271,-70.73898,328.21,1.89,1.34,2022-04-19 00:00:00,1838,A,77,6.1NRT,298.05,31.07,D,2418660.8616941455
7.60113,-68.04854,333.7,3.13,1.68,2022-04-19 00:00:00,1838,A,83,6.1NRT,295.05,111.32,D,2319319.1203848748
7.60409,-68.02803,321.64,3.14,1.68,2022-04-19 00:00:00,1838,A,60,6.1NRT,294.47,33.86,D,2318821.44579506
7.60068,-68.05617,325.39,3.13,1.68,2022-04-19 00:00:00,1838,A,73,6.1NRT,294.76,54.46,D,2319532.691694885
7.85824,-67.33035,320.2,3.6,1.78,2022-04-19 00:00:00,1838,A,41,6.1NRT,288.89,50.8,D,2311314.7567482935
7.79705,-68.05743,327.2,3.14,1.68,2022-04-19 00:00:00,1838,A,72,6.1NRT,297.87,53.6,D,2327852.0884145657
7.86818,-67.33958,324.13,3.6,1.78,2022-04-19 00:00:00,1838,A,47,6.1NRT,290.24,64.34,D,2311958.5723378854
7.7964,-68.06544,326.94,3.14,1.68,2022-04-19 00:00:00,1838,A,62,6.1NRT,297.8,52.81,D,2328069.4372950234
7.95594,-67.28465,333.98,3.64,1.79,2022-04-19 00:00:00,1838,A,78,6.1NRT,292.53,160.83,D,2314636.0076480643
7.96332,-67.29031,325.19,3.64,1.79,2022-04-19 00:00:00,1838,A,62,6.1NRT,290.66,92.63,D,2315097.092170314
7.98497,-67.88969,328.82,3.26,1.71,2022-04-19 00:00:00,1838,A,73,6.1NRT,297.06,60.0,D,2331388.18836194
7.99816,-67.89916,328.56,3.26,1.71,2022-04-19 00:00:00,1838,A,66,6.1NRT,298.02,64.71,D,2332278.8373531224
8.07639,-68.11831,322.54,3.14,1.68,2022-04-19 00:00:00,1838,A,61,6.1NRT,295.28,44.53,D,2342690.321970307
8.20032,-67.23218,316.71,3.71,1.8,2022-04-19 00:00:00,1838,A,0,6.1NRT,286.0,47.2,D,2325058.274008153
8.2671,-67.94566,328.01,3.26,1.71,2022-04-19 00:00:00,1838,A,67,6.1NRT,292.11,80.84,D,2346849.939424788
8.56068,-81.50692,310.96,1.7,1.28,2022-04-19 00:00:00,1838,A,57,6.1NRT,282.29,20.46,D,3150044.5630874494
8.78785,-81.44637,331.15,1.66,1.27,2022-04-19 00:00:00,1838,A,81,6.1NRT,293.9,55.47,D,3155649.635429533
10.99137,-84.27943,316.72,2.51,1.52,2022-04-19 00:00:00,1838,A,66,6.1NRT,292.22,40.77,D,3461428.8530334607
10.98538,-84.28506,314.64,2.51,1.52,2022-04-19 00:00:00,1838,A,62,6.1NRT,292.36,35.55,D,3461541.062298629
11.04718,-84.24921,310.77,2.49,1.52,2022-04-19 00:00:00,1838,A,43,6.1NRT,291.32,23.85,D,3462032.511726056
11.0434,-84.27162,314.27,2.5,1.52,2022-04-19 00:00:00,1838,A,61,6.1NRT,292.51,33.77,D,3463471.67013432
11.62998,-83.67114,314.59,2.19,1.43,2022-04-19 00:00:00,1838,A,47,6.1NRT,293.45,26.57,D,3451776.0209334325
11.62965,-83.67787,312.0,2.19,1.43,2022-04-19 00:00:00,1838,A,39,6.1NRT,292.97,20.81,D,3452226.924324365
11.56238,-84.91484,320.98,2.74,1.58,2022-04-19 00:00:00,1838,A,73,6.1NRT,295.75,49.01,D,3537682.7500600354
11.5581,-84.93955,324.27,2.75,1.59,2022-04-19 00:00:00,1838,A,77,6.1NRT,295.53,62.98,D,3539291.3140407903
11.53158,-86.13641,316.66,3.41,1.74,2022-04-19 00:00:00,1838,A,45,6.1NRT,293.99,33.34,D,3630633.0932043064
11.54261,-86.14594,315.85,3.41,1.74,2022-04-19 00:00:00,1838,A,33,6.1NRT,293.46,30.99,D,3631984.2507144473
12.10628,-83.81171,311.36,2.19,1.44,2022-04-19 00:00:00,1838,A,40,6.1NRT,291.83,19.98,D,3488808.2483896
-28.65225,-56.47689,303.07,1.31,1.13,2022-04-20 00:00:00,209,T,53,6.1NRT,286.76,10.28,N,2899406.02109125
-28.65379,-56.4903,321.91,1.31,1.13,2022-04-20 00:00:00,209,T,100,6.1NRT,288.9,31.95,N,2899324.9031192157
-28.27446,-58.11993,301.42,1.62,1.25,2022-04-20 00:00:00,209,T,41,6.1NRT,287.0,12.33,N,2846054.8790984293
-28.19303,-59.38273,303.05,1.97,1.37,2022-04-20 00:00:00,209,T,53,6.1NRT,289.19,17.76,N,2833843.1393088796
-28.18908,-59.36836,300.29,1.96,1.37,2022-04-20 00:00:00,209,T,23,6.1NRT,289.13,12.34,N,2833506.1215703064
-25.57629,-61.5965,302.27,2.62,1.55,2022-04-20 00:00:00,209,T,48,6.1NRT,290.2,20.1,N,2632618.863224952
-22.61201,-49.54705,307.1,1.51,1.21,2022-04-20 00:00:00,209,T,70,6.1NRT,290.24,15.6,N,2714415.7296087826
-20.97143,-49.86568,302.14,1.54,1.22,2022-04-20 00:00:00,211,T,47,6.1NRT,289.81,9.8,N,2612817.990838515
-21.34367,-56.36452,303.25,1.09,1.04,2022-04-20 00:00:00,211,T,54,6.1NRT,292.0,6.55,N,2378849.9586712704
-20.93382,-55.42995,306.3,1.02,1.01,2022-04-20 00:00:00,211,T,68,6.1NRT,292.08,7.08,N,2380872.5880502304
-20.86368,-55.65765,309.45,1.03,1.01,2022-04-20 00:00:00,211,T,77,6.1NRT,292.54,9.55,N,2371234.1526835267
-20.85589,-55.66895,302.25,1.03,1.01,2022-04-20 00:00:00,211,T,28,6.1NRT,291.82,4.61,N,2370551.5032786466
-20.93102,-56.37695,302.36,1.08,1.04,2022-04-20 00:00:00,211,T,49,6.1NRT,291.86,5.37,N,2357312.285566538
-20.93238,-56.38737,301.74,1.08,1.04,2022-04-20 00:00:00,211,T,44,6.1NRT,291.13,4.97,N,2357153.1154375905
-21.33558,-60.1534,305.57,1.81,1.32,2022-04-20 00:00:00,211,T,38,6.1NRT,290.79,16.45,N,2342443.529069482
-21.33751,-60.17085,323.38,1.81,1.32,2022-04-20 00:00:00,211,T,100,6.1NRT,291.05,52.53,N,2342620.284657671
-20.35883,-58.98002,311.36,1.46,1.19,2022-04-20 00:00:00,211,T,73,6.1NRT,287.66,18.05,N,2292239.1774680424
-20.36046,-58.99396,342.07,1.46,1.19,2022-04-20 00:00:00,211,T,100,6.1NRT,286.77,82.16,N,2292245.666485871
-20.34969,-58.9954,307.44,1.46,1.19,2022-04-20 00:00:00,211,T,71,6.1NRT,284.57,14.76,N,2291707.959730323
-20.05123,-58.96883,321.24,1.44,1.19,2022-04-20 00:00:00,211,T,100,6.1NRT,294.44,30.0,N,2277555.6532340413
-20.04052,-58.97027,345.96,1.44,1.19,2022-04-20 00:00:00,211,T,100,6.1NRT,295.27,89.92,N,2277047.045953406
-20.04211,-58.98403,316.26,1.44,1.19,2022-04-20 00:00:00,211,T,93,6.1NRT,293.8,21.74,N,2277048.4717264
-20.04602,-58.96199,319.32,1.44,1.19,2022-04-20 00:00:00,211,T,98,6.1NRT,294.46,26.5,N,2277351.4221050586
-20.0477,-58.97571,326.93,1.44,1.19,2022-04-20 00:00:00,211,T,100,6.1NRT,295.07,40.29,N,2277352.1568256714
-20.03533,-58.96342,304.76,1.44,1.19,2022-04-20 00:00:00,211,T,61,6.1NRT,293.44,8.25,N,2276846.5405993047
-20.03699,-58.97714,314.39,1.44,1.19,2022-04-20 00:00:00,211,T,89,6.1NRT,293.51,19.82,N,2276846.3771320125
-19.39691,-54.88115,304.5,1.0,1.0,2022-04-20 00:00:00,211,T,60,6.1NRT,292.88,5.83,N,2326745.3595611653
-19.39825,-54.89063,307.06,1.0,1.0,2022-04-20 00:00:00,211,T,70,6.1NRT,292.93,7.44,N,2326503.466257182
-18.74644,-55.22156,304.98,1.0,1.0,2022-04-20 00:00:00,211,T,62,6.1NRT,293.68,5.97,N,2290098.462226498
-18.4349,-55.55591,343.67,1.0,1.0,2022-04-20 00:00:00,211,T,100,6.1NRT,297.99,49.62,N,2268583.3691354473
-18.43621,-55.56537,343.11,1.0,1.0,2022-04-20 00:00:00,211,T,100,6.1NRT,297.42,48.61,N,2268373.518361055
-18.26505,-55.39206,305.5,1.0,1.0,2022-04-20 00:00:00,211,T,65,6.1NRT,295.28,5.64,N,2267111.1328056715
-18.25473,-55.38404,320.15,1.0,1.0,2022-04-20 00:00:00,211,T,100,6.1NRT,295.29,16.63,N,2266979.3202830325
-18.25605,-55.39347,326.99,1.0,1.0,2022-04-20 00:00:00,211,T,100,6.1NRT,295.4,24.09,N,2266751.3204386095
-18.48257,-59.59803,313.08,1.51,1.21,2022-04-20 00:00:00,211,T,86,6.1NRT,293.68,21.07,N,2207555.6739245486
-18.40931,-59.06589,304.78,1.39,1.17,2022-04-20 00:00:00,211,T,14,6.1NRT,294.26,7.47,N,2207022.183228187
-18.48101,-59.60477,313.24,1.51,1.21,2022-04-20 00:00:00,211,T,87,6.1NRT,293.4,20.99,N,2207478.4909113003
-17.65417,-55.1021,305.39,1.0,1.0,2022-04-20 00:00:00,211,T,64,6.1NRT,293.71,5.65,N,2255202.1845443943
-17.65551,-55.1115,309.33,1.0,1.0,2022-04-20 00:00:00,211,T,77,6.1NRT,293.71,8.11,N,2254955.4001966505
-18.15695,-59.46558,306.52,1.46,1.2,2022-04-20 00:00:00,211,T,68,6.1NRT,293.21,12.64,N,2195271.4629134657
-18.15863,-59.47941,306.05,1.47,1.2,2022-04-20 00:00:00,211,T,67,6.1NRT,293.15,12.18,N,2195284.9329615235
-18.14617,-59.46698,347.77,1.46,1.2,2022-04-20 00:00:00,211,T,100,6.1NRT,294.74,100.19,N,2194859.4756426625
-18.14784,-59.4808,328.13,1.47,1.2,2022-04-20 00:00:00,211,T,100,6.1NRT,293.7,45.69,N,2194872.8249931852
-18.18049,-61.92589,302.67,2.21,1.44,2022-04-20 00:00:00,211,T,51,6.1NRT,292.28,15.0,N,2208563.741790184
-18.23777,-62.69277,301.68,2.53,1.53,2022-04-20 00:00:00,211,T,43,6.1NRT,290.9,19.17,N,2222638.5963623156
-17.77097,-60.71858,302.26,1.77,1.3,2022-04-20 00:00:00,211,T,48,6.1NRT,291.98,11.78,N,2181476.9644455286
-16.40968,-56.72089,306.84,1.03,1.01,2022-04-20 00:00:00,211,T,69,6.1NRT,295.61,6.08,N,2175519.4748878935
-16.12266,-60.75652,312.44,1.69,1.28,2022-04-20 00:00:00,211,T,85,6.1NRT,293.01,25.05,N,2128344.288055489
-16.2372,-62.06163,329.53,2.12,1.42,2022-04-20 00:00:00,211,T,100,6.1NRT,292.7,86.06,N,2143275.0928523703
-16.23939,-62.08132,306.65,2.13,1.42,2022-04-20 00:00:00,211,T,69,6.1NRT,291.5,22.64,N,2143603.266823591
-15.28423,-59.24136,305.77,1.3,1.13,2022-04-20 00:00:00,213,T,66,6.1NRT,293.69,8.64,N,2109955.2709978255
-15.27405,-59.24282,318.06,1.3,1.13,2022-04-20 00:00:00,213,T,96,6.1NRT,294.19,22.29,N,2109716.4425907377
-15.27558,-59.25487,308.21,1.3,1.13,2022-04-20 00:00:00,213,T,74,6.1NRT,293.42,10.92,N,2109667.4471497205
-15.42508,-60.74773,305.22,1.65,1.26,2022-04-20 00:00:00,213,T,63,6.1NRT,293.09,12.53,N,2110841.4257879835
-15.42701,-60.75323,304.63,1.65,1.26,2022-04-20 00:00:00,213,T,61,6.1NRT,293.01,11.22,N,2110908.1881560995
-13.97067,-58.22894,310.71,1.11,1.05,2022-04-20 00:00:00,213,T,81,6.1NRT,292.16,11.27,N,2095917.8572165975
-13.97205,-58.23921,307.87,1.12,1.05,2022-04-20 00:00:00,213,T,73,6.1NRT,292.34,8.94,N,2095797.3887968601
-13.96396,-58.25087,303.79,1.12,1.05,2022-04-20 00:00:00,213,T,53,6.1NRT,292.38,6.03,N,2095520.8714722996
-13.93418,-58.17167,306.8,1.11,1.05,2022-04-20 00:00:00,213,T,69,6.1NRT,291.12,8.85,N,2096189.459600205
-14.06987,-59.29125,304.43,1.27,1.12,2022-04-20 00:00:00,213,T,60,6.1NRT,292.96,8.44,N,2086281.138880357
-14.07136,-59.303,303.45,1.27,1.12,2022-04-20 00:00:00,213,T,55,6.1NRT,292.5,7.83,N,2086228.6350624526
-14.05982,-59.29263,305.37,1.27,1.12,2022-04-20 00:00:00,213,T,56,6.1NRT,292.21,8.91,N,2086117.3396222072
-14.06131,-59.3044,316.94,1.27,1.12,2022-04-20 00:00:00,213,T,94,6.1NRT,292.01,21.26,N,2086064.6802204626
-12.72752,-55.18633,304.63,1.04,1.02,2022-04-20 00:00:00,213,T,61,6.1NRT,293.67,5.48,N,2151250.897522299
-11.9844,-54.22078,304.38,1.15,1.07,2022-04-20 00:00:00,213,T,60,6.1NRT,291.04,6.0,N,2181078.9116838444
-11.93608,-54.0332,304.67,1.18,1.08,2022-04-20 00:00:00,213,T,61,6.1NRT,291.37,6.02,N,2188129.3947743257
-11.93268,-54.02864,305.55,1.18,1.08,2022-04-20 00:00:00,213,T,65,6.1NRT,291.25,7.3,N,2188298.4828286082
-11.83296,-56.32052,306.94,1.0,1.0,2022-04-20 00:00:00,213,T,43,6.1NRT,294.01,5.78,N,2114646.2699596197
-11.83426,-56.32965,318.42,1.0,1.0,2022-04-20 00:00:00,213,T,97,6.1NRT,294.71,14.77,N,2114417.582759102
-11.82398,-56.32187,306.37,1.0,1.0,2022-04-20 00:00:00,213,T,68,6.1NRT,293.65,5.71,N,2114589.3075556513
-11.82528,-56.331,308.77,1.0,1.0,2022-04-20 00:00:00,213,T,75,6.1NRT,293.71,7.32,N,2114360.734267364
-11.39207,-54.23854,315.07,1.17,1.07,2022-04-20 00:00:00,213,T,91,6.1NRT,290.75,15.62,N,2179697.8085003644
-11.41703,-54.40662,303.01,1.14,1.07,2022-04-20 00:00:00,213,T,53,6.1NRT,290.58,4.83,N,2173474.901677535
-10.51073,-58.85735,308.04,1.1,1.05,2022-04-20 00:00:00,213,T,73,6.1NRT,292.54,8.27,N,2066723.4648093767
-10.50473,-58.85432,311.61,1.1,1.05,2022-04-20 00:00:00,213,T,83,6.1NRT,292.53,11.43,N,2066761.9544173528
-9.25636,-60.31607,303.61,1.27,1.12,2022-04-20 00:00:00,213,T,56,6.1NRT,292.23,5.25,N,2055631.9904732022
9.49802,-63.44549,306.07,1.14,1.07,2022-04-20 00:00:00,219,T,67,6.1NRT,292.51,6.5,N,2391522.341555501
9.50753,-63.44697,302.66,1.14,1.07,2022-04-20 00:00:00,219,T,20,6.1NRT,292.47,3.84,N,2392093.175973489
9.38377,-64.54931,325.22,1.32,1.14,2022-04-20 00:00:00,219,T,100,6.1NRT,293.38,31.02,N,2368802.9572285577
9.56265,-63.63103,326.78,1.17,1.08,2022-04-20 00:00:00,219,T,100,6.1NRT,293.56,29.73,N,2391583.1058257534
9.64963,-63.53364,316.28,1.15,1.07,2022-04-20 00:00:00,219,T,93,6.1NRT,293.99,15.36,N,2399348.6800959534
9.64808,-63.544,307.06,1.15,1.07,2022-04-20 00:00:00,219,T,69,6.1NRT,293.38,6.73,N,2399007.6245302525
9.64654,-63.55437,327.53,1.15,1.07,2022-04-20 00:00:00,219,T,100,6.1NRT,293.75,29.22,N,2398672.9720486435
9.64499,-63.56477,340.41,1.16,1.07,2022-04-20 00:00:00,219,T,100,6.1NRT,294.18,51.71,N,2398344.310570555
9.62313,-63.71125,304.5,1.18,1.08,2022-04-20 00:00:00,219,T,60,6.1NRT,292.58,5.15,N,2394165.2891886435
9.62155,-63.72183,348.33,1.18,1.08,2022-04-20 00:00:00,219,T,100,6.1NRT,294.62,72.72,N,2393887.140689326
9.61997,-63.73242,335.98,1.18,1.08,2022-04-20 00:00:00,219,T,100,6.1NRT,293.39,45.21,N,2393614.245056126
9.67139,-63.45265,303.03,1.14,1.06,2022-04-20 00:00:00,219,T,51,6.1NRT,292.67,3.97,N,2402774.3898874037
9.65456,-63.56615,331.42,1.16,1.07,2022-04-20 00:00:00,219,T,100,6.1NRT,293.51,35.13,N,2398968.080394118
9.64681,-63.61834,324.95,1.16,1.07,2022-04-20 00:00:00,219,T,100,6.1NRT,293.82,25.83,N,2397387.795509526
9.64525,-63.62883,345.18,1.16,1.07,2022-04-20 00:00:00,219,T,100,6.1NRT,293.87,63.24,N,2397085.8919437425
9.6564,-63.61977,335.09,1.16,1.07,2022-04-20 00:00:00,219,T,100,6.1NRT,293.4,41.98,N,2398018.4600836425
9.65484,-63.63026,354.64,1.16,1.07,2022-04-20 00:00:00,219,T,100,6.1NRT,293.83,88.45,N,2397716.6013401374
9.68476,-63.56008,309.6,1.15,1.07,2022-04-20 00:00:00,219,T,77,6.1NRT,292.7,9.36,N,2401201.7888917127
9.68324,-63.57046,305.49,1.16,1.07,2022-04-20 00:00:00,219,T,64,6.1NRT,292.45,6.04,N,2400876.2810342982
9.69885,-63.53049,317.71,1.15,1.07,2022-04-20 00:00:00,219,T,95,6.1NRT,293.0,17.11,N,2402841.6804096983
9.70378,-63.52653,312.31,1.15,1.07,2022-04-20 00:00:00,219,T,84,6.1NRT,292.98,12.07,N,2403279.171313238
9.70222,-63.53685,305.9,1.15,1.07,2022-04-20 00:00:00,219,T,65,6.1NRT,292.72,6.63,N,2402938.7024885486
9.73357,-63.45775,306.1,1.14,1.06,2022-04-20 00:00:00,219,T,45,6.1NRT,293.08,5.61,N,2406987.328137461
9.73203,-63.46804,306.9,1.14,1.06,2022-04-20 00:00:00,219,T,68,6.1NRT,293.58,6.44,N,2406631.885391072
9.77172,-63.26661,306.98,1.12,1.05,2022-04-20 00:00:00,219,T,69,6.1NRT,292.01,7.43,N,2414543.126065698
9.97865,-63.17785,307.19,1.1,1.05,2022-04-20 00:00:00,219,T,71,6.1NRT,291.24,8.64,N,2431941.889388838
9.97719,-63.18776,307.19,1.1,1.05,2022-04-20 00:00:00,219,T,71,6.1NRT,291.12,8.42,N,2431569.093648839
9.44112,-66.83193,304.13,1.93,1.36,2022-04-20 00:00:00,219,T,55,6.1NRT,290.34,9.06,N,2388873.890585491
10.06684,-63.39991,303.35,1.12,1.06,2022-04-20 00:00:00,219,T,55,6.1NRT,289.17,6.32,N,2433099.378335816
9.99347,-64.31046,303.62,1.26,1.11,2022-04-20 00:00:00,219,T,56,6.1NRT,289.36,7.12,N,2413163.820826985
10.05462,-64.8591,326.6,1.36,1.15,2022-04-20 00:00:00,219,T,100,6.1NRT,293.08,35.51,N,2413856.1066992087
10.0528,-64.87124,323.13,1.36,1.15,2022-04-20 00:00:00,219,T,100,6.1NRT,293.01,29.61,N,2413675.6560124415
10.05291,-64.85213,313.68,1.35,1.15,2022-04-20 00:00:00,219,T,88,6.1NRT,292.65,15.51,N,2413752.5994372377
10.05101,-64.86422,316.28,1.36,1.15,2022-04-20 00:00:00,219,T,93,6.1NRT,292.58,18.74,N,2413560.70069972
10.06127,-64.86604,316.76,1.36,1.15,2022-04-20 00:00:00,219,T,94,6.1NRT,293.1,18.76,N,2414345.1003823206
10.05936,-64.87828,320.11,1.36,1.15,2022-04-20 00:00:00,219,T,100,6.1NRT,292.78,23.72,N,2414163.974896728
10.05746,-64.89047,326.79,1.36,1.16,2022-04-20 00:00:00,219,T,100,6.1NRT,292.79,35.63,N,2413996.9035798465
10.07806,-64.89389,304.85,1.36,1.16,2022-04-20 00:00:00,219,T,56,6.1NRT,292.09,6.32,N,2415601.5967552084
10.38285,-62.93449,309.75,1.07,1.03,2022-04-20 00:00:00,219,T,78,6.1NRT,291.98,9.35,N,2469611.5278683775
10.38144,-62.94413,305.11,1.07,1.03,2022-04-20 00:00:00,219,T,63,6.1NRT,291.98,5.81,N,2469238.859060115
10.39207,-62.93589,330.14,1.07,1.03,2022-04-20 00:00:00,219,T,100,6.1NRT,291.87,29.58,N,2470302.2597438893
10.39066,-62.94553,322.87,1.07,1.03,2022-04-20 00:00:00,219,T,100,6.1NRT,292.17,21.1,N,2469929.9929785947
10.21319,-64.6149,312.93,1.3,1.13,2022-04-20 00:00:00,219,T,86,6.1NRT,293.32,14.49,N,2427670.451839563
7.93925,-56.67313,306.59,1.49,1.2,2022-04-20 00:00:00,219,T,47,6.1NRT,294.13,8.66,N,2564184.6714866213
8.00996,-56.99484,305.15,1.42,1.18,2022-04-20 00:00:00,219,T,21,6.1NRT,294.26,6.33,N,2552852.550403038
7.85041,-61.92282,309.07,1.03,1.02,2022-04-20 00:00:00,219,T,76,6.1NRT,290.63,8.57,N,2346345.734758515
7.85065,-63.17959,307.17,1.16,1.07,2022-04-20 00:00:00,219,T,45,6.1NRT,287.39,7.16,N,2311513.0513031622
7.8713,-63.1722,312.4,1.16,1.07,2022-04-20 00:00:00,219,T,78,6.1NRT,289.26,10.18,N,2312563.350838492
8.10367,-63.67179,306.96,1.22,1.1,2022-04-20 00:00:00,219,T,69,6.1NRT,294.29,5.98,N,2312602.9828851325
8.38519,-62.93772,312.47,1.11,1.05,2022-04-20 00:00:00,219,T,84,6.1NRT,294.14,10.08,N,2341862.138636889
8.41014,-62.93763,308.57,1.11,1.05,2022-04-20 00:00:00,219,T,71,6.1NRT,293.74,7.34,N,2343090.989493446
8.41508,-62.96901,308.16,1.12,1.05,2022-04-20 00:00:00,219,T,70,6.1NRT,293.63,7.12,N,2342511.894126739
8.51932,-62.58329,306.75,1.07,1.03,2022-04-20 00:00:00,219,T,64,6.1NRT,292.79,5.88,N,2358715.994993694
8.32341,-63.98565,322.84,1.26,1.12,2022-04-20 00:00:00,219,T,100,6.1NRT,295.17,24.65,N,2317557.7642888688
8.32175,-63.99687,315.91,1.27,1.12,2022-04-20 00:00:00,219,T,92,6.1NRT,294.84,15.59,N,2317323.288040031
8.37317,-63.86116,313.5,1.24,1.11,2022-04-20 00:00:00,219,T,86,6.1NRT,294.44,13.09,N,2321743.3438921333
8.3715,-63.87222,310.74,1.24,1.11,2022-04-20 00:00:00,219,T,79,6.1NRT,294.25,10.29,N,2321491.525256745
8.5465,-62.83223,304.06,1.1,1.04,2022-04-20 00:00:00,219,T,50,6.1NRT,292.89,4.05,N,2352837.9217844326
8.54505,-62.84209,306.9,1.1,1.05,2022-04-20 00:00:00,219,T,65,6.1NRT,293.01,5.99,N,2352487.276160552
7.92429,-67.04646,310.89,2.13,1.42,2022-04-20 00:00:00,219,T,81,6.1NRT,289.88,24.51,N,2308266.116717964
8.67185,-62.4133,311.6,1.06,1.03,2022-04-20 00:00:00,219,T,82,6.1NRT,293.15,9.63,N,2372133.2793390467
8.6836,-63.1512,315.12,1.13,1.06,2022-04-20 00:00:00,219,T,90,6.1NRT,293.21,13.75,N,2351493.486155416
8.6821,-63.16135,311.51,1.13,1.06,2022-04-20 00:00:00,219,T,81,6.1NRT,292.96,10.36,N,2351164.1102894056
8.72846,-62.91233,305.28,1.1,1.05,2022-04-20 00:00:00,219,T,59,6.1NRT,292.98,5.49,N,2360189.4339144127
8.74467,-63.55902,311.93,1.18,1.08,2022-04-20 00:00:00,219,T,82,6.1NRT,292.73,11.2,N,2345562.198455161
8.7431,-63.56959,326.78,1.18,1.08,2022-04-20 00:00:00,219,T,100,6.1NRT,293.04,29.05,N,2345270.76957891
8.74154,-63.58017,317.87,1.19,1.08,2022-04-20 00:00:00,219,T,96,6.1NRT,293.04,17.52,N,2344982.4792987755
8.75277,-63.57107,303.94,1.18,1.08,2022-04-20 00:00:00,219,T,52,6.1NRT,292.51,4.34,N,2345748.785108327
8.75121,-63.58165,311.79,1.19,1.08,2022-04-20 00:00:00,219,T,82,6.1NRT,292.77,11.18,N,2345460.408337545
8.62206,-64.9926,308.03,1.46,1.19,2022-04-20 00:00:00,219,T,73,6.1NRT,293.63,9.64,N,2323886.429133598
8.78605,-64.91125,304.11,1.43,1.18,2022-04-20 00:00:00,219,T,59,6.1NRT,289.73,6.15,N,2332534.5624424177
9.0667,-63.38029,307.22,1.15,1.07,2022-04-20 00:00:00,219,T,69,6.1NRT,292.83,6.96,N,2367053.6815945166
9.17419,-63.14309,307.62,1.12,1.05,2022-04-20 00:00:00,219,T,71,6.1NRT,292.39,7.43,N,2379206.9283990343
9.17272,-63.15313,304.81,1.12,1.05,2022-04-20 00:00:00,219,T,60,6.1NRT,292.08,5.35,N,2378852.3128196755
9.21676,-63.21722,308.0,1.12,1.06,2022-04-20 00:00:00,219,T,40,6.1NRT,292.03,7.31,N,2379802.894965181
9.21525,-63.22732,318.38,1.12,1.06,2022-04-20 00:00:00,219,T,97,6.1NRT,291.72,17.21,N,2379452.604983885
8.81334,-65.84458,301.96,1.66,1.27,2022-04-20 00:00:00,219,T,46,6.1NRT,275.99,9.7,N,2336393.7265787157
9.22619,-63.21866,308.72,1.12,1.06,2022-04-20 00:00:00,219,T,75,6.1NRT,291.15,8.33,N,2380332.115361454
9.22469,-63.22876,305.42,1.12,1.06,2022-04-20 00:00:00,219,T,63,6.1NRT,290.01,5.91,N,2379981.933639294
8.99751,-66.21667,308.58,1.76,1.3,2022-04-20 00:00:00,219,T,75,6.1NRT,292.42,13.43,N,2350669.4670824646
-37.30149,-73.33179,304.75,1.05,1.02,2022-04-20 00:00:00,345,T,61,6.1NRT,281.64,9.98,N,4081959.9815283646
-37.29229,-73.33405,305.38,1.05,1.02,2022-04-20 00:00:00,345,T,64,6.1NRT,281.37,10.36,N,4081010.7750524776
-20.23692,-40.23372,302.98,1.65,1.26,2022-04-20 00:00:00,347,A,53,6.1NRT,292.73,9.83,N,3276217.1534076906
11.04678,-85.03851,321.03,1.04,1.02,2022-04-20 00:00:00,400,T,100,6.1NRT,291.57,19.4,N,3520588.315955877
11.19769,-85.61156,318.01,1.01,1.01,2022-04-20 00:00:00,400,T,96,6.1NRT,296.09,14.04,N,3571905.3999242145
11.19641,-85.62074,315.75,1.01,1.0,2022-04-20 00:00:00,400,T,92,6.1NRT,295.19,12.19,N,3572560.2382279932
